"Idx","NivelSalarial","AcidenteTrabalho","Saiu","Promovido5anos","Departamento","Satisfacao","UltimaAvaliacao","NumProjetos","HorasMensais","TempoServico"
"452","Médio","0","1","0","product_mng",0.85,0.98,5,248,5
"453","Médio","0","1","0","IT",0.1,0.87,6,286,4
"454","Médio","0","1","0","RandD",0.37,0.54,2,145,3
"455","Médio","1","1","0","RandD",0.09,0.97,7,254,4
"456","Médio","0","1","0","RandD",0.44,0.53,2,127,3
"457","Médio","0","1","0","RandD",0.86,0.93,5,223,5
"458","Médio","0","1","0","RandD",0.77,1,4,255,5
"459","Médio","0","1","0","marketing",0.41,0.48,2,136,3
"460","Médio","0","1","0","sales",0.4,0.48,2,137,3
"461","Médio","0","1","0","accounting",0.43,0.49,2,135,3
"462","Médio","0","1","0","support",0.43,0.5,2,137,3
"463","Alto","0","1","0","technical",0.8,0.53,3,255,5
"464","Baixo","0","1","0","management",0.8,0.85,4,273,5
"465","Médio","0","1","0","marketing",0.82,0.98,5,234,5
"466","Médio","0","1","0","marketing",0.37,0.54,2,152,3
"467","Médio","0","1","0","marketing",0.37,0.48,2,134,3
"468","Médio","0","1","0","sales",0.09,0.95,6,292,4
"469","Baixo","0","1","0","sales",0.9,0.92,5,245,5
"470","Baixo","0","1","0","sales",0.41,0.52,2,159,3
"471","Baixo","0","1","0","sales",0.1,0.85,6,260,4
"472","Baixo","0","1","0","sales",0.44,0.53,2,149,3
"473","Baixo","0","1","0","sales",0.89,0.85,5,266,5
"474","Baixo","0","1","0","sales",0.42,0.56,2,149,3
"475","Baixo","0","1","0","sales",0.87,1,5,242,5
"476","Baixo","0","1","0","sales",0.45,0.57,2,134,3
"477","Baixo","0","1","0","sales",0.11,0.87,5,271,4
"478","Baixo","0","1","0","sales",0.09,0.79,6,275,4
"479","Baixo","0","1","0","sales",0.76,0.83,5,227,5
"480","Baixo","0","1","0","sales",0.11,0.96,7,277,5
"481","Baixo","0","1","0","sales",0.37,0.49,2,151,3
"482","Baixo","0","1","0","sales",0.1,0.79,6,274,4
"483","Baixo","0","1","0","sales",0.77,0.87,4,242,6
"484","Baixo","1","1","0","sales",0.42,0.54,2,143,3
"485","Baixo","0","1","0","sales",0.38,0.52,2,145,3
"486","Baixo","0","1","0","sales",0.32,0.95,5,172,2
"487","Baixo","0","1","0","accounting",0.38,0.49,2,135,3
"488","Baixo","0","1","0","accounting",0.19,1,4,192,4
"489","Baixo","0","1","0","accounting",0.1,0.83,7,276,4
"490","Médio","0","1","0","hr",0.76,0.88,4,206,4
"491","Médio","0","1","0","hr",0.53,0.56,4,281,6
"492","Médio","0","1","0","hr",0.39,0.51,2,151,3
"493","Médio","0","1","0","hr",0.11,0.83,6,244,4
"494","Médio","0","1","0","technical",0.1,0.94,6,309,4
"495","Médio","0","1","0","technical",0.84,1,5,218,5
"496","Médio","0","1","0","technical",0.82,0.99,4,263,6
"497","Médio","0","1","0","technical",0.1,0.82,6,244,4
"498","Médio","0","1","0","technical",0.59,0.49,7,263,4
"499","Médio","0","1","0","technical",0.44,0.48,2,143,3
"500","Médio","0","1","0","technical",0.89,0.95,2,181,5
"501","Médio","0","1","0","technical",0.91,0.84,5,265,5
"502","Alto","0","1","0","technical",0.66,0.57,5,161,5
"503","Baixo","0","1","0","technical",0.11,0.87,7,282,5
"504","Médio","0","1","0","technical",0.43,0.51,2,155,3
"505","Médio","0","1","0","support",0.78,0.83,4,217,6
"506","Médio","0","1","0","support",0.11,0.97,6,289,5
"507","Médio","0","1","0","support",0.83,0.98,4,259,5
"508","Baixo","0","1","0","support",0.39,0.54,2,158,3
"509","Baixo","0","1","0","support",0.38,0.55,2,158,3
"510","Baixo","0","1","0","support",0.37,0.57,2,155,3
"511","Baixo","0","1","0","support",0.44,0.48,2,146,3
"512","Baixo","0","1","0","support",0.53,0.85,2,164,5
"513","Baixo","0","1","0","support",0.09,0.96,6,259,4
"514","Baixo","0","1","0","support",0.11,0.89,6,293,4
"515","Baixo","0","1","0","support",0.83,0.96,5,275,5
"516","Baixo","1","1","0","technical",0.88,1,5,219,6
"517","Baixo","0","1","0","technical",0.1,0.89,6,247,4
"518","Baixo","0","1","0","technical",0.09,0.86,7,309,4
"519","Baixo","0","1","0","management",0.44,0.54,2,151,3
"520","Baixo","0","1","0","IT",0.39,0.51,2,129,3
"521","Baixo","0","1","0","IT",0.87,0.94,4,274,5
"522","Baixo","0","1","0","IT",0.74,0.99,4,233,5
"523","Baixo","0","1","0","IT",0.1,0.95,7,289,4
"524","Baixo","0","1","0","IT",0.74,0.82,4,239,6
"525","Baixo","0","1","0","product_mng",0.75,0.99,5,221,5
"526","Baixo","0","1","0","product_mng",0.41,0.56,2,150,3
"527","Baixo","1","1","0","product_mng",0.41,0.45,2,144,3
"528","Baixo","0","1","0","product_mng",0.09,0.9,7,289,4
"529","Médio","0","1","0","IT",0.09,0.8,6,301,5
"530","Médio","0","1","0","accounting",0.39,0.57,2,145,3
"531","Médio","0","1","0","accounting",0.4,0.56,2,137,3
"532","Médio","1","1","0","hr",0.37,0.54,2,131,3
"533","Médio","0","1","0","hr",0.1,0.84,6,246,4
"534","Médio","0","1","0","hr",0.43,0.51,2,136,3
"535","Médio","1","1","0","marketing",0.75,0.85,5,240,6
"536","Médio","0","1","0","sales",0.37,0.56,2,156,3
"537","Médio","0","1","0","accounting",0.11,0.85,6,305,4
"538","Médio","1","1","0","support",0.45,0.45,2,154,3
"539","Médio","1","1","0","technical",0.87,1,5,261,5
"540","Médio","0","1","0","management",0.11,0.94,7,244,4
"541","Alto","0","1","0","marketing",0.45,0.54,2,129,3
"542","Baixo","0","1","0","marketing",0.81,0.87,4,254,5
"543","Médio","0","1","0","marketing",0.77,0.91,5,236,5
"544","Médio","0","1","0","sales",0.89,0.92,5,237,5
"545","Médio","0","1","0","sales",0.43,0.49,2,135,3
"546","Médio","0","1","0","sales",0.78,1,5,236,5
"547","Baixo","0","1","0","sales",0.37,0.47,2,149,3
"548","Baixo","0","1","0","sales",0.37,0.5,2,141,3
"549","Baixo","0","1","0","sales",0.85,0.82,4,270,5
"550","Baixo","0","1","0","sales",0.41,0.47,2,138,3
"551","Baixo","0","1","0","sales",0.11,0.96,6,298,4
"552","Baixo","0","1","0","sales",0.75,0.99,5,254,5
"553","Baixo","0","1","0","sales",0.82,0.85,5,248,5
"554","Baixo","0","1","0","sales",0.79,1,5,257,6
"555","Baixo","0","1","0","sales",0.43,0.53,2,150,3
"556","Baixo","0","1","0","sales",0.1,0.9,7,281,4
"557","Baixo","1","1","0","sales",0.46,0.48,2,141,3
"558","Baixo","0","1","0","sales",0.43,0.57,2,157,3
"559","Baixo","0","1","0","sales",0.43,0.55,2,136,3
"560","Baixo","0","1","0","sales",0.11,0.8,7,296,4
"561","Baixo","0","1","0","sales",0.09,0.86,6,279,4
"562","Baixo","0","1","0","sales",0.37,0.53,2,131,3
"563","Baixo","0","1","0","accounting",0.4,0.57,2,160,3
"564","Baixo","0","1","0","accounting",0.1,0.77,7,291,4
"565","Baixo","0","1","0","accounting",0.41,0.53,2,157,3
"566","Baixo","0","1","0","hr",0.79,0.58,3,294,4
"567","Baixo","0","1","0","hr",0.11,0.79,7,310,4
"568","Médio","0","1","0","hr",0.1,0.97,6,282,4
"569","Médio","0","1","0","hr",0.44,0.51,2,134,3
"570","Médio","0","1","0","technical",0.25,0.46,4,214,4
"571","Médio","0","1","0","technical",0.44,0.52,2,137,3
"572","Médio","0","1","0","technical",0.73,1,4,252,5
"573","Médio","0","1","0","technical",0.75,0.97,5,243,6
"574","Médio","0","1","0","technical",0.36,0.47,2,148,3
"575","Médio","0","1","0","technical",0.37,0.49,2,151,3
"576","Médio","0","1","0","technical",0.39,0.49,2,129,3
"577","Médio","0","1","0","technical",0.48,0.78,2,198,2
"578","Médio","0","1","0","technical",0.57,0.72,4,275,6
"579","Médio","0","1","0","technical",0.9,0.96,5,243,5
"580","Alto","0","1","0","technical",0.39,0.55,2,159,3
"581","Baixo","0","1","0","support",0.44,0.51,2,145,3
"582","Médio","0","1","0","support",0.81,0.88,5,242,5
"583","Médio","0","1","0","support",0.74,0.87,5,242,5
"584","Médio","0","1","0","support",0.44,0.56,2,145,3
"585","Médio","0","1","1","support",0.41,0.56,2,154,3
"586","Baixo","0","1","0","support",0.4,0.51,2,139,3
"587","Baixo","0","1","0","support",0.46,0.57,2,152,3
"588","Baixo","0","1","0","support",0.8,0.83,2,211,3
"589","Baixo","0","1","0","support",0.87,0.9,5,258,5
"590","Baixo","0","1","0","support",0.39,0.54,2,155,3
"591","Baixo","0","1","0","support",0.38,0.55,2,148,3
"592","Baixo","0","1","0","technical",0.66,0.67,2,255,3
"593","Baixo","0","1","0","technical",0.1,0.8,6,264,4
"594","Baixo","0","1","0","technical",0.37,0.54,2,132,3
"595","Baixo","0","1","0","management",0.1,0.77,6,255,4
"596","Baixo","0","1","0","IT",0.09,0.87,5,263,4
"597","Baixo","0","1","0","IT",0.86,0.84,5,222,5
"598","Baixo","0","1","0","IT",0.11,0.9,6,263,4
"599","Baixo","0","1","0","IT",0.37,0.46,2,157,3
"600","Baixo","0","1","0","IT",0.11,0.92,7,307,4
"601","Baixo","0","1","0","product_mng",0.77,0.98,5,259,6
"602","Baixo","0","1","0","product_mng",0.84,0.94,5,222,6
"603","Baixo","0","1","0","product_mng",0.1,0.84,7,250,4
"604","Baixo","0","1","0","product_mng",0.83,0.9,5,245,5
"605","Baixo","0","1","0","IT",0.11,0.79,6,292,4
"606","Baixo","0","1","0","RandD",0.86,0.92,5,252,5
"607","Médio","0","1","0","RandD",0.38,0.56,2,161,3
"608","Médio","0","1","0","RandD",0.11,0.88,5,250,4
"609","Médio","0","1","0","RandD",0.45,0.49,2,134,3
"610","Médio","0","1","0","RandD",0.1,0.85,7,279,4
"611","Médio","0","1","0","marketing",0.09,0.95,7,256,4
"612","Médio","0","1","0","sales",0.39,0.53,2,127,3
"613","Médio","1","1","0","accounting",0.37,0.47,2,138,3
"614","Médio","0","1","0","support",0.81,0.97,5,243,5
"615","Médio","0","1","0","technical",0.09,0.9,7,296,4
"616","Médio","0","1","0","management",0.1,0.88,7,267,4
"617","Médio","0","1","0","marketing",0.39,0.49,2,144,3
"618","Médio","0","1","0","marketing",0.83,0.95,4,251,5
"619","Alto","0","1","0","marketing",0.45,0.57,2,148,3
"620","Baixo","0","1","0","sales",0.43,0.51,2,141,3
"621","Médio","0","1","0","sales",0.8,0.75,3,268,2
"622","Médio","0","1","0","sales",0.1,0.86,6,247,4
"623","Médio","0","1","0","sales",0.1,0.55,2,247,4
"624","Médio","0","1","0","sales",0.36,0.52,2,146,3
"625","Baixo","0","1","0","sales",0.38,0.5,2,140,3
"626","Baixo","0","1","0","sales",0.78,0.98,5,263,6
"627","Baixo","0","1","0","sales",0.44,0.49,2,145,3
"628","Baixo","1","1","0","sales",0.41,0.46,2,156,3
"629","Baixo","0","1","0","sales",0.72,0.85,5,244,6
"630","Baixo","0","1","0","sales",0.46,0.54,2,144,3
"631","Baixo","0","1","0","sales",0.1,0.9,7,286,4
"632","Baixo","0","1","0","sales",0.34,0.67,4,141,2
"633","Baixo","0","1","0","sales",0.11,0.89,6,260,5
"634","Baixo","0","1","0","sales",0.38,0.56,2,154,3
"635","Baixo","0","1","0","sales",0.82,0.92,5,225,5
"636","Baixo","0","1","0","sales",0.39,0.57,2,127,3
"637","Baixo","0","1","0","sales",0.44,0.53,2,140,3
"638","Baixo","0","1","0","sales",0.43,0.52,2,147,3
"639","Baixo","0","1","0","accounting",0.84,0.83,4,227,5
"640","Baixo","0","1","0","accounting",0.43,0.48,2,153,3
"641","Baixo","0","1","0","accounting",0.37,0.52,2,128,3
"642","Baixo","0","1","0","hr",0.74,0.97,4,228,5
"643","Baixo","0","1","0","hr",0.73,0.97,5,235,5
"644","Baixo","0","1","0","hr",0.37,0.47,2,148,3
"645","Baixo","0","1","0","hr",0.58,0.62,4,238,3
"646","Médio","0","1","0","technical",0.4,0.54,2,141,3
"647","Médio","0","1","0","technical",0.51,0.83,5,249,4
"648","Médio","0","1","0","technical",0.46,0.5,2,151,3
"649","Médio","0","1","0","technical",0.45,0.54,2,129,3
"650","Médio","0","1","0","technical",0.46,0.5,2,156,3
"651","Médio","0","1","0","technical",0.39,0.45,2,134,3
"652","Médio","0","1","0","technical",0.09,0.88,6,269,4
"653","Médio","0","1","0","technical",0.09,0.77,6,290,4
"654","Médio","0","1","0","technical",0.37,0.51,2,132,3
"655","Médio","0","1","0","technical",0.1,0.89,7,308,4
"656","Médio","0","1","0","technical",0.77,1,4,232,5
"657","Médio","0","1","0","support",0.79,0.86,5,235,5
"658","Alto","0","1","0","support",0.43,0.55,2,130,3
"659","Baixo","0","1","0","support",0.38,0.53,2,146,3
"660","Médio","0","1","0","support",0.77,0.91,5,221,6
"661","Médio","0","1","0","support",0.44,0.5,2,130,3
"662","Médio","0","1","0","support",0.39,0.46,2,136,3
"663","Médio","0","1","0","support",0.78,0.89,5,274,6
"664","Baixo","0","1","0","support",0.1,0.79,6,256,5
"665","Baixo","0","1","0","support",0.1,0.77,5,276,4
"666","Baixo","0","1","0","support",0.75,0.85,5,267,5
"667","Baixo","0","1","0","support",0.46,0.62,6,213,3
"668","Baixo","0","1","0","technical",0.91,0.97,4,274,6
"669","Baixo","0","1","0","technical",0.1,0.92,6,258,4
"670","Baixo","0","1","0","technical",0.72,0.6,3,153,5
"671","Baixo","0","1","0","management",0.11,0.95,6,245,4
"672","Baixo","0","1","0","IT",0.11,0.94,6,264,4
"673","Baixo","0","1","0","IT",0.46,0.57,2,154,3
"674","Baixo","0","1","0","IT",0.37,0.46,2,149,3
"675","Baixo","0","1","0","IT",0.46,0.5,2,157,3
"676","Baixo","0","1","0","IT",0.43,0.57,2,127,3
"677","Baixo","0","1","0","product_mng",0.11,0.82,6,270,4
"678","Baixo","0","1","0","product_mng",0.73,0.89,5,236,6
"679","Baixo","0","1","0","product_mng",0.43,0.47,2,158,3
"680","Baixo","0","1","0","product_mng",0.86,1,5,229,5
"681","Baixo","0","1","0","IT",0.1,0.83,6,269,4
"682","Baixo","0","1","0","sales",0.4,0.49,2,128,3
"683","Baixo","0","1","0","sales",0.11,0.87,7,278,4
"684","Baixo","0","1","0","sales",0.86,0.98,3,158,5
"685","Médio","0","1","0","sales",0.42,1,3,202,3
"686","Médio","0","1","0","sales",0.79,0.84,4,240,5
"687","Médio","0","1","0","marketing",0.1,0.96,7,255,4
"688","Médio","0","1","0","sales",0.09,0.92,7,254,4
"689","Médio","0","1","0","accounting",0.09,0.82,6,257,4
"690","Médio","0","1","0","support",0.87,1,4,228,5
"691","Médio","0","1","0","technical",0.36,0.49,2,145,3
"692","Médio","0","1","0","management",0.42,0.75,3,218,4
"693","Médio","0","1","0","marketing",0.84,0.86,5,268,5
"694","Médio","0","1","0","marketing",0.1,0.83,6,278,4
"695","Médio","0","1","0","marketing",0.78,0.71,3,249,5
"696","Médio","0","1","0","sales",0.35,0.99,3,236,4
"697","Alto","0","1","0","sales",0.1,0.81,7,291,4
"698","Baixo","0","1","0","sales",0.11,0.8,6,306,4
"699","Médio","0","1","0","sales",0.43,0.48,2,135,3
"700","Médio","0","1","0","sales",0.38,0.45,2,156,3
"701","Médio","0","1","0","sales",0.46,0.54,2,143,3
"702","Médio","0","1","0","sales",0.89,0.82,4,243,5
"703","Baixo","0","1","0","sales",0.45,0.5,2,147,3
"704","Baixo","0","1","0","sales",0.44,0.53,2,159,3
"705","Baixo","0","1","0","sales",0.74,0.54,5,216,3
"706","Baixo","0","1","0","sales",0.45,0.54,2,152,3
"707","Baixo","0","1","0","sales",0.79,0.93,4,226,5
"708","Baixo","0","1","0","sales",0.79,0.91,5,271,5
"709","Baixo","0","1","0","sales",0.11,0.87,6,255,4
"710","Baixo","0","1","0","sales",0.42,0.48,2,140,3
"711","Baixo","0","1","0","sales",0.64,0.9,6,252,2
"712","Baixo","0","1","0","sales",0.4,0.55,2,159,3
"713","Baixo","0","1","0","sales",0.84,0.98,5,270,5
"714","Baixo","0","1","0","sales",0.73,0.92,5,232,5
"715","Baixo","0","1","0","accounting",0.4,0.51,2,144,3
"716","Baixo","0","1","0","accounting",0.36,0.45,2,127,3
"717","Baixo","0","1","0","accounting",0.43,0.47,2,131,3
"718","Baixo","0","1","0","hr",0.11,0.78,6,243,4
"719","Baixo","0","1","0","hr",0.91,1,5,244,6
"720","Baixo","0","1","0","hr",0.8,1,5,260,5
"721","Baixo","0","1","0","hr",0.42,0.49,2,139,3
"722","Baixo","0","1","0","technical",0.31,0.87,4,184,3
"723","Baixo","0","1","0","technical",0.44,0.47,2,130,3
"724","Médio","0","1","0","technical",0.38,0.54,2,135,3
"725","Médio","0","1","0","technical",0.45,0.56,2,146,3
"726","Médio","0","1","0","technical",0.43,0.46,2,149,3
"727","Médio","1","1","0","technical",0.45,0.46,2,153,3
"728","Médio","0","1","0","technical",0.43,0.57,2,160,3
"729","Médio","0","1","0","technical",0.43,0.49,2,160,3
"730","Médio","0","1","0","technical",0.09,0.83,6,282,4
"731","Médio","0","1","0","technical",0.43,0.47,2,128,3
"732","Médio","0","1","0","technical",0.79,0.94,4,232,5
"733","Médio","0","1","0","support",0.85,0.58,3,226,2
"734","Médio","0","1","0","support",0.38,0.45,2,129,3
"735","Médio","0","1","0","support",0.11,0.92,7,255,4
"736","Alto","0","1","0","support",0.83,0.99,5,258,5
"737","Baixo","0","1","0","support",0.81,0.91,4,229,5
"738","Médio","0","1","0","support",0.42,0.56,2,143,3
"739","Médio","0","1","0","support",0.11,0.87,6,257,4
"740","Médio","0","1","0","support",0.11,0.85,7,275,4
"741","Médio","0","1","0","support",0.1,0.89,7,291,4
"742","Baixo","0","1","0","support",0.5,0.54,5,153,4
"743","Baixo","0","1","0","support",0.44,0.49,2,154,3
"744","Baixo","0","1","0","technical",0.11,0.9,6,301,4
"745","Baixo","0","1","0","technical",0.39,0.52,2,134,3
"746","Baixo","0","1","0","technical",0.11,0.78,6,245,4
"747","Baixo","0","1","0","management",0.36,0.5,2,132,3
"748","Baixo","0","1","0","IT",0.43,0.51,2,130,3
"749","Baixo","0","1","0","IT",0.4,0.5,2,127,3
"750","Baixo","0","1","0","IT",0.86,0.84,4,246,6
"751","Baixo","0","1","0","IT",0.38,0.49,2,145,3
"752","Baixo","0","1","1","IT",0.46,0.45,2,138,3
"753","Baixo","0","1","0","product_mng",0.37,0.57,2,129,3
"754","Baixo","0","1","0","product_mng",0.43,0.52,2,150,3
"755","Baixo","0","1","0","product_mng",0.66,0.93,5,253,5
"756","Baixo","0","1","0","product_mng",0.37,0.48,2,160,3
"757","Baixo","0","1","0","IT",0.77,0.92,5,235,5
"758","Baixo","0","1","0","sales",0.38,0.55,2,151,3
"759","Baixo","0","1","0","sales",0.39,0.54,2,127,3
"760","Baixo","0","1","0","sales",0.41,0.55,2,151,3
"761","Baixo","0","1","0","sales",0.1,0.9,7,290,4
"762","Baixo","0","1","0","sales",0.09,0.93,6,249,4
"763","Médio","0","1","0","marketing",0.41,0.47,2,131,3
"764","Médio","0","1","0","sales",0.39,0.46,2,159,3
"765","Médio","0","1","0","accounting",0.83,0.99,4,223,5
"766","Médio","0","1","0","support",0.09,0.87,3,214,2
"767","Médio","0","1","0","technical",0.75,0.81,5,227,5
"768","Médio","0","1","0","management",0.44,0.54,2,127,3
"769","Médio","0","1","0","marketing",0.1,0.84,6,293,5
"770","Médio","0","1","0","marketing",0.42,0.46,2,141,3
"771","Médio","0","1","0","marketing",0.1,0.83,6,300,4
"772","Médio","0","1","0","sales",0.1,0.86,6,309,4
"773","Médio","0","1","0","sales",0.31,0.77,4,149,3
"774","Médio","0","1","0","sales",0.42,0.54,2,159,3
"775","Alto","0","1","0","sales",0.38,0.5,2,152,3
"776","Baixo","0","1","0","sales",0.39,0.57,2,158,3
"777","Médio","0","1","0","sales",0.1,0.97,6,254,5
"778","Médio","0","1","0","sales",0.11,0.93,6,294,4
"779","Médio","0","1","0","sales",0.1,0.92,7,269,4
"780","Médio","0","1","0","sales",0.11,0.9,7,247,4
"781","Baixo","0","1","0","sales",0.44,0.65,3,271,4
"782","Baixo","0","1","0","sales",0.91,0.96,4,232,5
"783","Baixo","0","1","0","sales",0.72,1,4,245,5
"784","Baixo","0","1","0","sales",0.36,0.46,2,132,3
"785","Baixo","0","1","0","sales",0.44,0.57,2,131,3
"786","Baixo","0","1","0","sales",0.85,0.99,5,248,5
"787","Baixo","0","1","0","sales",0.78,0.93,5,225,5
"788","Baixo","0","1","0","sales",0.39,0.46,2,156,3
"789","Baixo","0","1","0","sales",0.78,0.81,3,222,2
"790","Baixo","1","1","0","sales",0.1,0.92,6,243,4
"791","Baixo","1","1","0","accounting",0.23,0.99,4,204,4
"792","Baixo","0","1","0","accounting",0.11,0.87,6,301,4
"793","Baixo","0","1","0","accounting",0.9,0.83,5,259,5
"794","Baixo","0","1","0","hr",0.91,0.89,4,247,5
"795","Baixo","0","1","0","hr",0.11,0.79,7,295,4
"796","Baixo","0","1","0","hr",0.43,0.54,2,150,3
"797","Baixo","0","1","0","hr",0.45,0.49,2,151,3
"798","Baixo","0","1","0","technical",0.11,0.91,5,291,4
"799","Baixo","1","1","0","technical",0.11,0.93,6,253,4
"800","Baixo","0","1","0","technical",0.43,0.5,2,161,3
"801","Baixo","0","1","0","technical",0.91,0.97,4,251,6
"802","Médio","0","1","0","technical",0.43,0.55,2,153,3
"803","Médio","0","1","0","technical",0.85,0.82,5,264,6
"804","Médio","0","1","0","technical",0.1,0.77,6,310,4
"805","Médio","0","1","0","technical",0.81,0.95,5,266,5
"806","Médio","0","1","0","technical",0.36,0.62,4,237,2
"807","Médio","0","1","0","technical",0.45,0.54,2,138,3
"808","Médio","0","1","0","technical",0.86,1,5,227,5
"809","Médio","0","1","0","support",0.71,1,4,300,5
"810","Médio","0","1","0","support",0.11,0.97,7,310,4
"811","Médio","0","1","0","support",0.84,0.93,5,236,5
"812","Médio","0","1","0","support",0.09,0.97,7,288,4
"813","Médio","0","1","0","support",0.38,0.49,2,127,3
"814","Alto","0","1","0","support",0.15,0.55,6,139,4
"815","Baixo","1","1","0","support",0.1,0.92,7,253,4
"816","Médio","1","1","0","support",0.8,0.97,4,218,5
"817","Médio","0","1","0","support",0.84,0.97,5,251,5
"818","Médio","0","1","0","support",0.11,0.87,6,264,4
"819","Médio","0","1","0","support",0.89,0.79,3,149,2
"820","Baixo","0","1","0","technical",0.45,0.51,2,138,3
"821","Baixo","0","1","0","technical",0.11,0.93,7,284,4
"822","Baixo","0","1","0","technical",0.74,0.93,5,244,5
"823","Baixo","0","1","0","management",0.41,0.5,2,128,3
"824","Baixo","0","1","0","IT",0.44,0.53,2,154,3
"825","Baixo","0","1","0","IT",0.37,0.56,2,138,3
"826","Baixo","0","1","0","IT",0.11,0.86,6,308,4
"827","Baixo","0","1","0","IT",0.1,0.93,6,269,4
"828","Baixo","0","1","0","IT",0.7,0.74,6,136,3
"829","Baixo","0","1","0","product_mng",0.59,1,2,160,5
"830","Baixo","0","1","0","product_mng",0.38,0.53,2,138,3
"831","Baixo","0","1","0","product_mng",0.72,0.95,4,220,5
"832","Baixo","0","1","0","product_mng",0.73,1,5,274,5
"833","Baixo","0","1","0","IT",0.39,0.48,2,161,3
"834","Baixo","0","1","0","RandD",0.89,0.82,5,224,6
"835","Baixo","0","1","0","RandD",0.89,1,4,260,5
"836","Baixo","1","1","0","RandD",0.11,0.78,6,300,4
"837","Baixo","0","1","0","RandD",0.43,0.56,2,133,3
"838","Baixo","0","1","0","RandD",0.09,0.93,6,308,4
"839","Baixo","0","1","0","marketing",0.81,0.9,5,238,6
